Id,Name,NumBytes,Type,Min,Max,Multiplier,Units,Description,SupportedModels,Groups
12472,2 valve fail safe state,1,Unsigned,0,4,1,,00 – Block01 – Float10 – Error indication11 – Not available,FMC650,ISOBUS
12473,3 valve fail safe state,1,Unsigned,0,4,1,,00 – Block01 – Float10 – Error indication11 – Not available,FMC650,ISOBUS
12474,4 valve fail safe state,1,Unsigned,0,4,1,,00 – Block01 – Float10 – Error indication11 – Not available,FMC650,ISOBUS
12475,5 valve fail safe state,1,Unsigned,0,4,1,,00 – Block01 – Float10 – Error indication11 – Not available,FMC650,ISOBUS
12476,6 valve fail safe state,1,Unsigned,0,4,1,,00 – Block01 – Float10 – Error indication11 – Not available,FMC650,ISOBUS
12477,7 valve fail safe state,1,Unsigned,0,4,1,,00 – Block01 – Float10 – Error indication11 – Not available,FMC650,ISOBUS
12478,8 valve fail safe state,1,Unsigned,0,4,1,,00 – Block01 – Float10 – Error indication11 – Not available,FMC650,ISOBUS
12479,9 valve fail safe state,1,Unsigned,0,4,1,,00 – Block01 – Float10 – Error indication11 – Not available,FMC650,ISOBUS
12480,10 valve fail safe state,1,Unsigned,0,4,1,,00 – Block01 – Float10 – Error indication11 – Not available,FMC650,ISOBUS
12481,11 valve fail safe state,1,Unsigned,0,4,1,,00 – Block01 – Float10 – Error indication11 – Not available,FMC650,ISOBUS
12482,12 valve fail safe state,1,Unsigned,0,4,1,,00 – Block01 – Float10 – Error indication11 – Not available,FMC650,ISOBUS
12483,13 valve fail safe state,1,Unsigned,0,4,1,,00 – Block01 – Float10 – Error indication11 – Not available,FMC650,ISOBUS
12484,14 valve fail safe state,1,Unsigned,0,4,1,,00 – Block01 – Float10 – Error indication11 – Not available,FMC650,ISOBUS
12485,15 valve fail safe state,1,Unsigned,0,4,1,,00 – Block01 – Float10 – Error indication11 – Not available,FMC650,ISOBUS
12486,0 valve state,1,Unsigned,0,16,1,,0000 – Blocked0001 – Extend0010 – Retract0011 – Floating0100 to 1101 – Reserved1110 – Error indication1111 – Not available,FMC650,ISOBUS
12487,1 valve state,1,Unsigned,0,16,1,,0000 – Blocked0001 – Extend0010 – Retract0011 – Floating0100 to 1101 – Reserved1110 – Error indication1111 – Not available,FMC650,ISOBUS
12488,2 valve state,1,Unsigned,0,16,1,,0000 – Blocked0001 – Extend0010 – Retract0011 – Floating0100 to 1101 – Reserved1110 – Error indication1111 – Not available,FMC650,ISOBUS
12489,3 valve state,1,Unsigned,0,16,1,,0000 – Blocked0001 – Extend0010 – Retract0011 – Floating0100 to 1101 – Reserved1110 – Error indication1111 – Not available,FMC650,ISOBUS
12490,4 valve state,1,Unsigned,0,16,1,,0000 – Blocked0001 – Extend0010 – Retract0011 – Floating0100 to 1101 – Reserved1110 – Error indication1111 – Not available,FMC650,ISOBUS
12491,5 valve state,1,Unsigned,0,16,1,,0000 – Blocked0001 – Extend0010 – Retract0011 – Floating0100 to 1101 – Reserved1110 – Error indication1111 – Not available,FMC650,ISOBUS
12492,6 valve state,1,Unsigned,0,16,1,,0000 – Blocked0001 – Extend0010 – Retract0011 – Floating0100 to 1101 – Reserved1110 – Error indication1111 – Not available,FMC650,ISOBUS
12493,7 valve state,1,Unsigned,0,16,1,,0000 – Blocked0001 – Extend0010 – Retract0011 – Floating0100 to 1101 – Reserved1110 – Error indication1111 – Not available,FMC650,ISOBUS
12494,8 valve state,1,Unsigned,0,16,1,,0000 – Blocked0001 – Extend0010 – Retract0011 – Floating0100 to 1101 – Reserved1110 – Error indication1111 – Not available,FMC650,ISOBUS
12495,9 valve state,1,Unsigned,0,16,1,,0000 – Blocked0001 – Extend0010 – Retract0011 – Floating0100 to 1101 – Reserved1110 – Error indication1111 – Not available,FMC650,ISOBUS
12496,10 valve state,1,Unsigned,0,16,1,,0000 – Blocked0001 – Extend0010 – Retract0011 – Floating0100 to 1101 – Reserved1110 – Error indication1111 – Not available,FMC650,ISOBUS
12497,11 valve state,1,Unsigned,0,16,1,,0000 – Blocked0001 – Extend0010 – Retract0011 – Floating0100 to 1101 – Reserved1110 – Error indication1111 – Not available,FMC650,ISOBUS
12498,12 valve state,1,Unsigned,0,16,1,,0000 – Blocked0001 – Extend0010 – Retract0011 – Floating0100 to 1101 – Reserved1110 – Error indication1111 – Not available,FMC650,ISOBUS
12499,13 valve state,1,Unsigned,0,16,1,,0000 – Blocked0001 – Extend0010 – Retract0011 – Floating0100 to 1101 – Reserved1110 – Error indication1111 – Not available,FMC650,ISOBUS
12500,14 valve state,1,Unsigned,0,16,1,,0000 – Blocked0001 – Extend0010 – Retract0011 – Floating0100 to 1101 – Reserved1110 – Error indication1111 – Not available,FMC650,ISOBUS
12501,15 valve state,1,Unsigned,0,16,1,,0000 – Blocked0001 – Extend0010 – Retract0011 – Floating0100 to 1101 – Reserved1110 – Error indication1111 – Not available,FMC650,ISOBUS
12502,extend port measured flow 0,1,Signed,-125,125,1,%,"Measured flow through the extend port of auxiliary valve number X of a tractor, expressed as a percentage of full flow",FMC650,ISOBUS
12503,extend port measured flow 1,1,Signed,-125,125,1,%,"Measured flow through the extend port of auxiliary valve number X of a tractor, expressed as a percentage of full flow",FMC650,ISOBUS
12504,extend port measured flow 2,1,Signed,-125,125,1,%,"Measured flow through the extend port of auxiliary valve number X of a tractor, expressed as a percentage of full flow",FMC650,ISOBUS
12505,extend port measured flow 3,1,Signed,-125,125,1,%,"Measured flow through the extend port of auxiliary valve number X of a tractor, expressed as a percentage of full flow",FMC650,ISOBUS
12506,extend port measured flow 4,1,Signed,-125,125,1,%,"Measured flow through the extend port of auxiliary valve number X of a tractor, expressed as a percentage of full flow",FMC650,ISOBUS
12507,extend port measured flow 5,1,Signed,-125,125,1,%,"Measured flow through the extend port of auxiliary valve number X of a tractor, expressed as a percentage of full flow",FMC650,ISOBUS
12508,extend port measured flow 6,1,Signed,-125,125,1,%,"Measured flow through the extend port of auxiliary valve number X of a tractor, expressed as a percentage of full flow",FMC650,ISOBUS
12509,extend port measured flow 7,1,Signed,-125,125,1,%,"Measured flow through the extend port of auxiliary valve number X of a tractor, expressed as a percentage of full flow",FMC650,ISOBUS
12510,extend port measured flow 8,1,Signed,-125,125,1,%,"Measured flow through the extend port of auxiliary valve number X of a tractor, expressed as a percentage of full flow",FMC650,ISOBUS
12511,extend port measured flow 9,1,Signed,-125,125,1,%,"Measured flow through the extend port of auxiliary valve number X of a tractor, expressed as a percentage of full flow",FMC650,ISOBUS
12512,extend port measured flow 10,1,Signed,-125,125,1,%,"Measured flow through the extend port of auxiliary valve number X of a tractor, expressed as a percentage of full flow",FMC650,ISOBUS
12513,extend port measured pressure 11,1,Signed,-125,125,1,%,"Measured flow through the extend port of auxiliary valve number X of a tractor, expressed as a percentage of full flow",FMC650,ISOBUS
12514,extend port measured pressure 12,1,Signed,-125,125,1,%,"Measured flow through the extend port of auxiliary valve number X of a tractor, expressed as a percentage of full flow",FMC650,ISOBUS
12515,extend port measured pressure 13,1,Signed,-125,125,1,%,"Measured flow through the extend port of auxiliary valve number X of a tractor, expressed as a percentage of full flow",FMC650,ISOBUS
12516,extend port measured pressure 14,1,Signed,-125,125,1,%,"Measured flow through the extend port of auxiliary valve number X of a tractor, expressed as a percentage of full flow",FMC650,ISOBUS
12517,extend port measured pressure 15,1,Signed,-125,125,1,%,"Measured flow through the extend port of auxiliary valve number X of a tractor, expressed as a percentage of full flow",FMC650,ISOBUS
12582,valve port flow 0,1,Unsigned,0,100,1,%,"Command for setting the flow through the extend or retract port of auxiliary valve X of a tractor, expressed as a percentage of full flow.",FMC650,ISOBUS
12583,valve port flow 1,1,Unsigned,0,100,1,%,,FMC650,ISOBUS
12584,valve port flow 2,1,Unsigned,0,100,1,%,,FMC650,ISOBUS
12585,valve port flow 3,1,Unsigned,0,100,1,%,,FMC650,ISOBUS
12586,valve port flow 4,1,Unsigned,0,100,1,%,,FMC650,ISOBUS
12587,valve port flow 5,1,Unsigned,0,100,1,%,,FMC650,ISOBUS
12588,valve port flow 6,1,Unsigned,0,100,1,%,,FMC650,ISOBUS
12589,valve port flow 7,1,Unsigned,0,100,1,%,,FMC650,ISOBUS
12590,valve port flow 8,1,Unsigned,0,100,1,%,,FMC650,ISOBUS
12591,valve port flow 9,1,Unsigned,0,100,1,%,,FMC650,ISOBUS
12592,valve port flow 10,1,Unsigned,0,100,1,%,,FMC650,ISOBUS
12593,valve port flow 11,1,Unsigned,0,100,1,%,,FMC650,ISOBUS
12594,valve port flow 12,1,Unsigned,0,100,1,%,,FMC650,ISOBUS
12595,valve port flow 13,1,Unsigned,0,100,1,%,,FMC650,ISOBUS
12596,valve port flow 14,1,Unsigned,0,100,1,%,,FMC650,ISOBUS
12597,valve port flow 15,1,Unsigned,0,100,1,%,,FMC650,ISOBUS
12630,Tractor high-beam head lights,1,Unsigned,0,4,1,,00 – Deactivate01 – Activate10 – Reserved11 – Don’t care,FMC650,ISOBUS
12631,Tractor low-beam head lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12632,Tractor alternate head lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12633,Daytime running lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12634,Left-turn signal lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12635,Right-turn signal lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12636,Beacon lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12637,Front fog lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12638,Left stop lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12639,Right stop lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12640,Centre stop lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12641,Back up light and alarm horn,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12642,Tractor marker lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12643,Implement marker lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12644,Tractor clearance lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12645,Implement clearance lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12646,Rear high mounted work lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12647,Rear low mounted work lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12648,Underside work lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12649,Rear fog lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12650,Front high-mounted work lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12651,Front low-mounted work light,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12652,Side high-mounted work lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12653,Side low mounted work lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12654,Implement left forward work lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12655,Implement right forward work lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12656,Implement OEM option 1 light,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12657,Implement OEM option 2 light,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12658,Implement rear work lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12659,Implement left work lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12660,Implement right work lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12661,Lighting data message request,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12662,Tractor high-beam head lights,1,Unsigned,0,4,1,,00 – Deactivated01 – Activated10 – Fault detected11 – Not available,FMC650,ISOBUS
12663,Tractor low-beam head lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12664,Tractor alternate head lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12665,Daytime running lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12666,Left-turn signal lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12667,Right-turn signal lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12668,Beacon lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12669,Front fog lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12670,Left stop lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12671,Right stop lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12672,Centre stop lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12673,Back up light and alarm horn,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12674,Tractor marker lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12675,Implement marker lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12676,Tractor clearance lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12677,Implement clearance lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12678,Rear high mounted work lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12679,Rear low mounted work lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12680,Underside work lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12681,Rear fog lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12682,Front high-mounted work lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12683,Front low-mounted work light,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12684,Side high-mounted work lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12685,Side low mounted work lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12686,Implement left forward work lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12687,Implement right forward work lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12688,Implement OEM option 1 light,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12689,Implement OEM option 2 light,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12690,Implement rear work lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12691,Implement left work lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12692,Implement right work lights,1,Unsigned,0,4,1,,,FMC650,ISOBUS
12693,Background illumination level,1,Unsigned,0,4,1,,00 – Deactivate01 – Activate10 – Reserved11 – Don’t care,FMC650,ISOBUS
12710,Security State Flags P4,8,Unsigned,0,0,1,,,FMC650,LVCAN elements
12711,Control State Flags P4,8,Unsigned,0,0,1,,,FMC650,LVCAN elements
12712,Indicator State Flags P4,8,Unsigned,0,0,1,,,FMC650,LVCAN elements
12713,SSF Ignition On,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12714,Drive Right KeyInIgnition Lock,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12715,SSF Webasto,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12716,SSF Engine Working,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12717,SSF Standalone Engine,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12718,SSF Ready To Drive,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12719,SSF Engine Working On CNG,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12720,SSF Work Mode,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12721,SSF Operator,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12722,SSF Interlock,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12723,SSF Engine Lock Active,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12724,SSF Request To Lock Engine,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12725,Drive Right Handbrake Active,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12726,SSF Footbrake Actuated,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12727,SSF Clutch Pushed,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12728,SSF Hazard Warning Lights,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12729,Drive R Front L Door Opened,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12730,Drive R Rear L Door Opened,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12731,Drive R Rear R Door Opened,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12732,Drive R Trunk Door Opened,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12733,SSF Engine Cover Open,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12734,SSF Roof Open,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12735,SSF Charging Wire Plugged,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12736,SSF Battery Charging,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12737,SSF Electric Engine State,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12738,SSF Car Closed Factory Remote,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12739,Drive Right Car Closed,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12740,SSF Factory Alarm Actuated,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12741,SSF Factory Alarm Emulated,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12742,SSF Signal Close Factory Rem,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12743,SSF Signal Open Factory Rem,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12744,SSF Rearming Signal,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12745,SSF CAN Module In Sleep,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12746,SSF Factory Remote 3x,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12747,SSF Factory Armed,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12748,SSF Drive Active,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12749,Drive R Parking Gear Active,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12750,Drive R Reverse Gear Active,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12751,Drive R Neutral Gear Active,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12752,SSF EngineWork On Dual Fuel,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12753,SSF Engine Work On LPG,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12754,CSF Parking Lights On,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12755,CSF Dipped Head lights On,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12756,CSF Full Beam Head lights On,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12757,CSF Rear Fog Lights On,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12758,CSF Front Fog Lights On,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12759,CSF Additional Front Lights On,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12760,CSF Additional Rear Lights On,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12761,CSF Light Signal On,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12762,CSF Trailer Connected,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12763,CSF Air Cond On,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12764,CSF Cruise Control On,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12765,CSF Automatic Retarded On,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12766,CSF Manual Retarded On,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12767,CSF Driver Seatbelt,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12768,CSF Front Pass Seatbelt,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12769,CSF Rear Left Pass Seatbelt,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12770,CSF Rear Right Pass Seatbelt,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12771,CSF Rear Centre Pass Seatbelt,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12772,CSF Front Pass Present,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
12773,CSF Start Stop System Inactive,1,Unsigned,0,0,1,,,FMC650,LVCAN elements
